c1,c2,stim,nparses,ratingcmp,ratingC1,ratingC2,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
states,men,statesmen,1,67.666664,69.73333,84.73333,10.1,-0.290146046,-0.293393397,1
grounds,men,groundsmen,1,65.481483,63,78.703705,10.1,-0.290146046,-0.293393397,1
delivery,men,deliverymen,1,89.757576,89.393936,85.63636,9.49,-0.345177981,-0.359830492,1
jury,men,jurymen,1,84.125,87.212769,79.19149,9.49,-0.345177981,-0.359830492,1
spokes,men,spokesmen,1,66.071426,52.42857,81,10.1,-0.290146046,-0.293393397,1
helms,men,helmsmen,1,58.107143,66.888885,84.518517,10.1,-0.290146046,-0.293393397,1
assembly,men,assemblymen,1,62.185184,78.111115,71.851852,9.49,-0.345177981,-0.359830492,1
merchant,men,merchantmen,1,83.785713,85.035713,84.821426,9.83,-0.337224961,-0.362105604,1
sales,men,salesmen,1,82.23333,89.099998,85.166664,10.1,-0.290146046,-0.293393397,1
sea,men,seamen,1,74.714287,76.60714,82.178574,11.9,0.288181916,0.549563431,1
railway,men,railwaymen,1,79.275864,80.172417,82.689651,9.49,-0.345177981,-0.359830492,1
lumber,men,lumbermen,1,75.384613,75.5,74.615387,11.3,-0.228153453,-0.23773812,1
committee,men,committeemen,1,66.964287,87.10714,87.85714,12,0.203478011,0.191027626,1
cavalry,men,cavalrymen,1,81.206894,81.571426,84.60714,9.49,-0.345177981,-0.359830492,1
church,men,churchmen,1,88.900002,89.066666,92.099998,8.58,-0.35864373,-0.395229165,1
camera,men,cameramen,1,89.333336,93,88.599998,11.9,0.288181916,0.549563431,1
plains,men,plainsmen,1,61.366665,60.333332,78.76667,10.1,-0.290146046,-0.293393397,1
repair,men,repairmen,2,90.620689,90.655174,81.620689,11.3,-0.228153453,-0.23773812,1
boat,men,boatmen,1,84.413795,89.535713,86.60714,9.83,-0.337224961,-0.362105604,1
barge,men,bargemen,1,65.380951,64.238098,77.904762,12,0.203478011,0.191027626,1
place,men,placemen,1,53.42857,57.307693,78.53846,12,0.203478011,0.191027626,1
middle,men,middlemen,1,76.3125,77.020836,82.625,12,0.203478011,0.191027626,1
bonds,men,bondsmen,1,51.464287,67.296295,80.851852,10.1,-0.290146046,-0.293393397,1
business,men,businessmen,1,93.827583,93.103447,92.655174,10.1,-0.290146046,-0.293393397,1
gun,men,gunmen,1,84.689651,86.517242,92.241379,9.81,-0.364361288,-0.38849601,1
oil,men,oilmen,1,66.346153,69.692307,73.692307,9.68,-0.329768121,-0.358335775,1
line,men,linemen,1,57.433334,56.599998,72.666664,12,0.203478011,0.191027626,1
nursery,men,nurserymen,1,62.548386,60.838711,81.741936,9.49,-0.345177981,-0.359830492,1
council,men,councilmen,1,82.60714,84.928574,86.428574,9.68,-0.329768121,-0.358335775,1
dairy,men,dairymen,1,71,81.321426,81.035713,9.49,-0.345177981,-0.359830492,1
yachts,men,yachtsmen,1,81.032257,83.774193,81.096771,10.1,-0.290146046,-0.293393397,1
mail,men,mailmen,1,89.25,94.791664,90.291664,9.68,-0.329768121,-0.358335775,1
cattle,men,cattlemen,1,78.833336,81.566666,88.400002,12,0.203478011,0.191027626,1
rifle,men,riflemen,1,87.599998,84.833336,87,12,0.203478011,0.191027626,1
milk,men,milkmen,1,81.64286,83.535713,80.821426,6.53,-0.376285521,-0.401094781,1
work,men,workmen,1,87.39286,88.535713,84.25,6.53,-0.376285521,-0.401094781,1
train,men,trainmen,1,73.199997,82.208336,79.041664,9.81,-0.364361288,-0.38849601,1
ice,men,icemen,1,75.375,82.166664,85.75,12,0.203478011,0.191027626,1
weather,men,weathermen,1,72.285713,88.60714,71.678574,11.3,-0.228153453,-0.23773812,1
signal,men,signalmen,1,79.296295,76.481483,74.629631,9.68,-0.329768121,-0.358335775,1
backwoods,men,backwoodsmen,2,56.285713,67.571426,75.214287,10.1,-0.290146046,-0.293393397,1
midship,men,midshipmen,1,51.074074,63,70.740738,8.67,-0.372729264,-0.398715922,1
motor,men,motormen,1,74.533333,62.799999,86.033333,11.3,-0.228153453,-0.23773812,1
door,men,doormen,1,78.46875,83.4375,78.28125,11.3,-0.228153453,-0.23773812,1
fields,men,fieldsmen,1,69.5,72.037041,86.222221,10.1,-0.290146046,-0.293393397,1
hang,men,hangmen,1,69.0625,64.404259,74.340424,7.66,-0.373889374,-0.39879482,1
police,men,policemen,2,90.666664,95.166664,88.133331,12,0.203478011,0.191027626,1
head,men,headmen,1,53,39.5,82.208336,9.44,-0.354737851,-0.37907264,1
highway,men,highwaymen,1,64.89286,80.5,83.714287,9.49,-0.345177981,-0.359830492,1
country,men,countrymen,1,85.933334,80.466667,85.5,9.49,-0.345177981,-0.359830492,1
noble,men,noblemen,1,85.375,75.208336,82.458336,12,0.203478011,0.191027626,1
woods,men,woodsmen,1,75.041664,69.826088,77.173912,10.1,-0.290146046,-0.293393397,1
crew,men,crewmen,1,88.516129,92.419357,87.774193,7.31,-0.377385595,-0.400055247,1
coach,men,coachmen,1,66.586205,65.448273,83.724136,8.58,-0.35864373,-0.395229165,1
yard,men,yardmen,1,77.800003,72.599998,80.199997,9.44,-0.354737851,-0.37907264,1
bush,men,bushmen,1,69.959999,53.240002,84.160004,8.58,-0.35864373,-0.395229165,1
letter,men,lettermen,1,71.678574,76.5,70.85714,11.3,-0.228153453,-0.23773812,1
trades,men,tradesmen,1,79.375,77.21875,83.71875,10.1,-0.290146046,-0.293393397,1
working,men,workingmen,1,90.724136,91.535713,87.178574,7.66,-0.373889374,-0.39879482,1
law,men,lawmen,1,74.785713,83.678574,77.75,7.31,-0.377385595,-0.400055247,1
sports,men,sportsmen,1,83.068962,91.551727,89.896553,10.1,-0.290146046,-0.293393397,1
sand,men,sandmen,1,57.863636,60.727272,71.727272,9.44,-0.354737851,-0.37907264,1
pen,men,penmen,1,55.206898,52.620689,70.034485,9.81,-0.364361288,-0.38849601,1
marks,men,marksmen,1,50.75,50.723404,79.765961,10.1,-0.290146046,-0.293393397,1
space,men,spacemen,1,86.92308,85.03846,77.692307,12,0.203478011,0.191027626,1
horse,men,horsemen,1,82.071426,75.333336,84.888885,12,0.203478011,0.191027626,1
house,men,housemen,1,54.18182,67.666664,75.714287,12,0.203478011,0.191027626,1
anchor,men,anchormen,1,61.18182,50.090908,80.045456,11.3,-0.228153453,-0.23773812,1
gun,metal,gunmetal,1,50.53846,64.179489,72.205132,9.81,-0.364361288,-0.38849601,1
taxi,meter,taximeter,1,70.214287,81.35714,76.535713,11.8,0.385484578,0.281141781,1
audio,meter,audiometer,1,82,87.148148,81.333336,12.6,1.155262437,1.295719555,1
volt,meter,voltmeter,1,75.068962,83.5,73.85714,9.83,-0.337224961,-0.362105604,1
ohm,meter,ohmmeter,1,61.125,69.416664,78.958336,10.8,-0.25672535,-0.281901035,1
volt,meters,voltmeters,1,81.379311,85.931038,78.793106,9.83,-0.337224961,-0.362105604,1
ohm,meters,ohmmeters,1,67.137932,78.689651,87.827583,10.8,-0.25672535,-0.281901035,1
audio,meters,audiometers,1,71.433334,80.466667,71.400002,12.6,1.155262437,1.295719555,1
photo,meters,photometers,1,56.080002,78.800003,56.720001,12.6,1.155262437,1.295719555,1
taxi,meters,taximeters,1,65.519997,80.239998,67.959999,11.8,0.385484578,0.281141781,1
field,mice,fieldmice,1,83.59375,78.75,90.4375,9.44,-0.354737851,-0.37907264,1
butter,milk,buttermilk,1,66.513512,57.162163,81.891891,11.3,-0.228153453,-0.23773812,1
soy,milk,soymilk,1,87.384613,92.42308,88,9.49,-0.345177981,-0.359830492,1
gin,mill,ginmill,1,52.299999,50.966667,68.533333,9.81,-0.364361288,-0.38849601,1
lumber,mill,lumbermill,1,84.433334,86.933334,84.300003,11.3,-0.228153453,-0.23773812,1
grist,mill,gristmill,1,52.166668,52,64.033333,9.83,-0.337224961,-0.362105604,1
wind,mill,windmill,1,72.384613,78.487183,72.820511,9.44,-0.354737851,-0.37907264,1
saw,mill,sawmill,2,78.103447,59.137932,80.172417,7.31,-0.377385595,-0.400055247,1
spice,mill,spicemill,1,60.541668,81.173912,76.826088,12,0.203478011,0.191027626,1
wind,mills,windmills,1,70.400002,86.559998,69.400002,9.44,-0.354737851,-0.37907264,1
saw,mills,sawmills,2,80.964287,71.5,80.39286,7.31,-0.377385595,-0.400055247,1
master,mind,mastermind,1,78.210526,81,84.263161,11.3,-0.228153453,-0.23773812,1
feeble,mindedness,feeblemindedness,1,67.041664,74.08696,70.95652,12,0.203478011,0.191027626,1
master,minds,masterminds,1,74.86364,77.181816,81.590912,11.3,-0.228153453,-0.23773812,1
gold,mine,goldmine,1,87.421051,86.921051,81.210526,9.44,-0.354737851,-0.37907264,1
gold,mines,goldmines,1,90.851852,86.740738,88.185188,9.44,-0.354737851,-0.37907264,1
apple,mint,applemint,1,72.586205,68.413795,74.965515,12,0.203478011,0.191027626,1
pepper,mint,peppermint,1,55.078949,25.473684,89.394737,11.3,-0.228153453,-0.23773812,1
cat,mint,catmint,1,50.07143,35.607143,59.57143,9.83,-0.337224961,-0.362105604,1
pepper,mints,peppermints,1,63.967743,38.903225,87.19355,11.3,-0.228153453,-0.23773812,1
head,mistress,headmistress,1,61.514286,53.764706,71.617645,9.44,-0.354737851,-0.37907264,1
task,mistress,taskmistress,1,52.68182,69.772728,64,6.53,-0.376285521,-0.401094781,1
post,mistress,postmistress,1,52.360001,60.720001,77.839996,9.83,-0.337224961,-0.362105604,1
school,mistress,schoolmistress,1,54.200001,81.025002,50,9.68,-0.329768121,-0.358335775,1
post,mistresses,postmistresses,1,60.696968,58.545456,78.030304,9.83,-0.337224961,-0.362105604,1
school,mistresses,schoolmistresses,1,73.083336,86.869568,66.304344,9.68,-0.329768121,-0.358335775,1
head,mistresses,headmistresses,1,67.333336,57.866665,77.300003,9.44,-0.354737851,-0.37907264,1
task,mistresses,taskmistresses,1,63.466667,75.633331,73.099998,6.53,-0.376285521,-0.401094781,1
book,mobile,bookmobile,1,60.931034,75.655174,58.965519,6.53,-0.376285521,-0.401094781,1
snow,mobile,snowmobile,1,81.821426,82.25,73.214287,7.31,-0.377385595,-0.400055247,1
snow,mobiles,snowmobiles,1,81.869568,88,80.08696,7.31,-0.377385595,-0.400055247,1
book,mobiles,bookmobiles,1,58.5,75.037041,72.370369,6.53,-0.376285521,-0.401094781,1
super,mom,supermom,1,78.964287,84.035713,89.678574,11.3,-0.228153453,-0.23773812,1
scare,monger,scaremonger,1,53.741936,78.354836,57.516129,12,0.203478011,0.191027626,1
word,monger,wordmonger,1,56.133335,70.23333,54.533333,9.44,-0.354737851,-0.37907264,1
fashion,monger,fashionmonger,1,62.258064,80.580643,64.967743,9.81,-0.364361288,-0.38849601,1
war,monger,warmonger,1,52.078949,78.026314,61.236843,11.3,-0.228153453,-0.23773812,1
rumour,monger,rumourmonger,1,57.541668,74.416664,61.958332,11.3,-0.228153453,-0.23773812,1
rumor,monger,rumormonger,1,54.82143,78.60714,67.785713,11.3,-0.228153453,-0.23773812,1
gossip,monger,gossipmonger,1,64,76.416664,60.875,8.67,-0.372729264,-0.398715922,1
hate,monger,hatemonger,1,60.103447,79.827583,71.689651,12,0.203478011,0.191027626,1
gossip,mongering,gossipmongering,1,54.291668,75.958336,60.541668,8.67,-0.372729264,-0.398715922,1
scandal,mongering,scandalmongering,1,62.82143,78.39286,65.571426,9.68,-0.329768121,-0.358335775,1
war,mongering,warmongering,1,51.896553,73.517242,60.310345,11.3,-0.228153453,-0.23773812,1
scare,mongers,scaremongers,1,52.709679,68.483871,62.709679,12,0.203478011,0.191027626,1
war,mongers,warmongers,1,53.26923,74.269234,63.576923,11.3,-0.228153453,-0.23773812,1
fish,mongers,fishmongers,1,50,80.827583,60.793102,8.58,-0.35864373,-0.395229165,1
hate,mongers,hatemongers,1,58.964287,78.428574,71.964287,12,0.203478011,0.191027626,1
scandal,mongers,scandalmongers,1,52.47826,69.08696,58.95652,9.68,-0.329768121,-0.358335775,1
rumor,mongers,rumormongers,1,53.541668,83.25,58.833332,11.3,-0.228153453,-0.23773812,1
iron,mongers,ironmongers,1,58.208332,64.958336,61.833332,9.81,-0.364361288,-0.38849601,1
twelve,month,twelvemonth,1,66.259262,80.111115,82.629631,12,0.203478011,0.191027626,1
twelve,months,twelvemonths,1,82.551727,86.724136,88.482758,12,0.203478011,0.191027626,1
dust,mop,dustmop,1,84.888885,85.037041,88.037041,9.83,-0.337224961,-0.362105604,1
hawk,moth,hawkmoth,1,52,32.548386,81.903229,6.53,-0.376285521,-0.401094781,1
grand,mother,grandmother,1,62.729729,44.297298,84.675674,9.44,-0.354737851,-0.37907264,1
house,mother,housemother,1,61.846153,65.07692,74.564102,12,0.203478011,0.191027626,1
house,mothers,housemothers,1,62.240002,68.959999,73.839996,12,0.203478011,0.191027626,1
grand,mothers,grandmothers,1,68.566666,47.733334,84.699997,9.44,-0.354737851,-0.37907264,1
god,mothers,godmothers,1,56.304348,23.347826,69.565216,9.44,-0.354737851,-0.37907264,1
sea,mount,seamount,1,57.083332,72.791664,58.458332,11.9,0.288181916,0.549563431,1
shrew,mouse,shrewmouse,1,52.392857,48.32143,74.464287,7.31,-0.377385595,-0.400055247,1
field,mouse,fieldmouse,1,83.838707,85.419357,94.967743,9.44,-0.354737851,-0.37907264,1
large,mouth,largemouth,1,54.76923,59.076923,66.46154,12,0.203478011,0.191027626,1
loud,mouth,loudmouth,1,75.216217,85.351349,71.675674,9.44,-0.354737851,-0.37907264,1
cotton,mouth,cottonmouth,1,63.599998,44.166668,67.366669,9.81,-0.364361288,-0.38849601,1
frog,mouth,frogmouth,1,58.958332,42.347828,73.347824,7.66,-0.373889374,-0.39879482,1
small,mouth,smallmouth,1,75.07692,81.115387,82.346153,9.68,-0.329768121,-0.358335775,1
blabber,mouth,blabbermouth,1,80.241379,81.89286,72.25,11.3,-0.228153453,-0.23773812,1
blabber,mouths,blabbermouths,1,76.666664,67.208336,71.5,11.3,-0.228153453,-0.23773812,1
motor,mouths,motormouths,1,51.833332,40.625,70.208336,11.3,-0.228153453,-0.23773812,1
loud,mouths,loudmouths,1,86.035713,93,74.178574,9.44,-0.354737851,-0.37907264,1
ear,muff,earmuff,1,57.636364,88.409088,55.227272,11.3,-0.228153453,-0.23773812,1
ear,muffs,earmuffs,1,76.5,83.217392,64.91304,11.3,-0.228153453,-0.23773812,1
tree,nail,treenail,1,55.551723,61.344826,61.137932,13.4,1.900234782,2.183449071,1
hang,nail,hangnail,1,68.23333,62.366665,76.099998,10.4,-0.308216919,-0.341862512,1
thumb,nail,thumbnail,1,52.342857,53.411766,58.294117,5.61,-0.37727082,-0.400741971,1
finger,nail,fingernail,1,75.351349,90.540543,56.324326,11.5,-0.127690066,-0.055520061,1
door,nail,doornail,1,61.702702,78.216217,72.972977,11.5,-0.127690066,-0.055520061,1
toe,nail,toenail,1,87.425003,90.425003,77.800003,13.4,1.900234782,2.183449071,1
finger,nails,fingernails,1,79.935486,93.870964,69.483871,11.5,-0.127690066,-0.055520061,1
hang,nails,hangnails,1,66.846153,56.96154,72.346153,10.4,-0.308216919,-0.341862512,1
thumb,nails,thumbnails,1,55.208332,44.893616,54.127659,5.61,-0.37727082,-0.400741971,1
toe,nails,toenails,1,91.666664,87.916664,87.166664,13.4,1.900234782,2.183449071,1
file,name,filename,1,83.92308,84.692307,87.5,13.4,1.900234782,2.183449071,1
fore,name,forename,1,66.75,77.57692,84.307693,13.4,1.900234782,2.183449071,1
cat,nap,catnap,1,55.700001,30.75,84.5,8.95,-0.355371761,-0.3878023,1
cat,naps,catnaps,1,56.959999,44.439999,82,8.95,-0.355371761,-0.3878023,1
super,naturals,supernaturals,1,76.310349,71.965515,60.931034,11.5,-0.127690066,-0.055520061,1
goose,neck,gooseneck,1,59.142857,47.32143,60.107143,13.4,1.900234782,2.183449071,1
little,neck,littleneck,1,56.772728,67.681816,66.36364,13.4,1.900234782,2.183449071,1
bottle,neck,bottleneck,1,57.615383,61.948719,57,13.4,1.900234782,2.183449071,1
swan,neck,swanneck,1,56.419353,48.870968,71.709679,10.9,0.042010861,-0.150424455,1
crook,neck,crookneck,1,53.42857,53.42857,63.67857,9.8,0.24337378,0.007671782,1
bottle,necks,bottlenecks,1,74.76667,77.966667,63.866665,13.4,1.900234782,2.183449071,1
grand,nephew,grandnephew,1,57.842106,35.815788,90.921051,9.16,-0.127075579,-0.369264283,1
bird,nest,birdnest,1,94.520836,87.510635,96.872337,9.16,-0.127075579,-0.369264283,1
bird,nesting,birdnesting,1,78.760002,85.440002,92.080002,9.16,-0.127075579,-0.369264283,1
drag,net,dragnet,1,57.548386,56.451614,64.709679,10.4,-0.308216919,-0.341862512,1
word,net,wordnet,1,55.75,68.782608,55.47826,9.16,-0.127075579,-0.369264283,1
fish,net,fishnet,1,85.39286,78.14286,85.178574,9.71,-0.338946585,-0.394880821,1
hair,net,hairnet,1,85.068184,88.88636,87.022728,11.5,-0.127690066,-0.055520061,1
hair,nets,hairnets,1,88.375,83,86.041664,11.5,-0.127690066,-0.055520061,1
fish,nets,fishnets,1,81.59259,67.888885,84.185188,9.71,-0.338946585,-0.394880821,1
grand,niece,grandniece,1,55.405407,33.18919,87.459457,9.16,-0.127075579,-0.369264283,1
week,night,weeknight,2,83,78.300003,91.800003,9.8,0.24337378,0.007671782,1
mid,night,midnight,1,90.714287,87.785713,94.39286,9.16,-0.127075579,-0.369264283,1
week,nights,weeknights,2,82.964287,78.89286,88.321426,9.8,0.24337378,0.007671782,1
mid,nights,midnights,1,80.821426,80.535713,88.071426,9.16,-0.127075579,-0.369264283,1
egg,nog,eggnog,1,59.166668,69.699997,33.266666,10.4,-0.308216919,-0.341862512,1
after,noon,afternoon,1,88.966667,87.466667,85.400002,11.5,-0.127690066,-0.055520061,1
after,noons,afternoons,1,88.433334,86.26667,78.099998,11.5,-0.127690066,-0.055520061,1
bull,nose,bullnose,1,54.633335,58.233334,72.066666,7.78,-0.367522013,-0.397301134,1
bottle,nose,bottlenose,1,58.041668,57.5,59.125,13.4,1.900234782,2.183449071,1
what,not,whatnot,1,53,53.67857,52.714287,8.95,-0.355371761,-0.3878023,1
bank,note,banknote,1,59.864864,75.62162,58.162163,9.8,0.24337378,0.007671782,1
bank,notes,banknotes,1,74.714287,84.185188,70.259262,9.8,0.24337378,0.007671782,1
key,notes,keynotes,1,71.633331,68.866669,75.199997,9.11,-0.365081721,-0.398626717,1
foot,notes,footnotes,1,52.185184,34.222221,76.518517,8.95,-0.355371761,-0.3878023,1
bitter,nut,bitternut,1,65.291664,69.304344,82.173912,11.5,-0.127690066,-0.055520061,1
earth,nut,earthnut,1,62.851852,62.777779,74.148148,9.71,-0.338946585,-0.394880821,1
cocoa,nut,cocoanut,1,55.57143,49.111111,68.148148,13.8,4.005261904,4.703487749,1
hazel,nut,hazelnut,1,72.07692,56.26923,87.96154,7.78,-0.367522013,-0.397301134,1
pea,nut,peanut,1,50.971428,32.542858,83.485718,13.8,4.005261904,4.703487749,1
ground,nut,groundnut,1,68.60714,75.814812,79.40741,9.16,-0.127075579,-0.369264283,1
ground,nuts,groundnuts,1,71.761902,72.380951,79.095238,9.16,-0.127075579,-0.369264283,1
coco,nuts,coconuts,1,52.285713,28.857143,54.607143,13.6,3.247530116,3.164156213,1
hazel,nuts,hazelnuts,1,71.199997,49.466667,93.76667,7.78,-0.367522013,-0.397301134,1
cut,off,cutoff,1,80.161293,79.322578,76.225807,13.2,2.599187675,3.710032399,1
put,off,putoff,1,78.172417,61.275864,74.586205,13.2,2.599187675,3.710032399,1
trade,off,tradeoff,1,56.555557,84.666664,43.666668,10.6,-0.185865068,-0.055466813,1
play,off,playoff,1,55.63158,81.947365,30.605263,10.6,4.138958816,1.830037765,1
run,off,runoff,1,67.310349,49.931034,58.103447,12.1,1.88984147,1.250753343,1
take,off,takeoff,1,70.178574,45.392857,60.142857,10.6,-0.185865068,-0.055466813,1
sell,off,selloff,1,70.727272,78.045456,53.454544,12,0.727983591,0.864797675,1
lay,off,layoff,1,58.206898,39,55.137932,10.6,4.138958816,1.830037765,1
kick,off,kickoff,1,55.692307,74.487183,35.102566,8.42,-0.367020535,-0.391680915,1
blast,off,blastoff,1,80.07692,87.884613,69.53846,13.2,2.599187675,3.710032399,1
pay,off,payoff,1,63.724136,77.793106,43.586208,10.6,4.138958816,1.830037765,1
set,off,setoff,1,74.928574,63.392857,73.428574,13.2,2.599187675,3.710032399,1
turn,off,turnoff,1,63.333332,56.76923,74.743591,12.1,1.88984147,1.250753343,1
lift,off,liftoff,1,74.14286,84.964287,58.107143,13.2,2.599187675,3.710032399,1
stand,off,standoff,1,50.444443,61.185184,45.111111,11.4,1.361620714,0.448663335,1
fall,off,falloff,1,82.333336,84.833336,75.26667,12,0.727983591,0.864797675,1
hand,off,handoff,1,55.52,62.119999,50.599998,11.4,1.361620714,0.448663335,1
turn,offs,turnoffs,1,71.64286,54.67857,67.785713,12.1,1.88984147,1.250753343,1
cut,offs,cutoffs,1,71.64286,78.5,66.230766,13.2,2.599187675,3.710032399,1
run,offs,runoffs,1,63.833332,39.04348,53.434784,12.1,1.88984147,1.250753343,1
pay,offs,payoffs,1,62.57143,83.928574,46.714287,10.6,4.138958816,1.830037765,1
fall,offs,falloffs,1,56.636364,58.81818,58.636364,12,0.727983591,0.864797675,1
play,offs,playoffs,1,57.560001,74.879997,33.799999,10.6,4.138958816,1.830037765,1
some,one,someone,1,70.333336,52.733334,71.666664,10.6,-0.185865068,-0.055466813,1
fibre,optics,fibreoptics,1,59.826088,55.217392,72.739128,10.6,-0.185865068,-0.055466813,1
fiber,optics,fiberoptics,1,73.419357,65.935486,76.516129,12.8,0.827030832,0.909205072,1
fluid,ounce,fluidounce,1,61.034481,72.103447,75.137932,11.4,1.361620714,0.448663335,1
check,out,checkout,1,72.099998,62.099998,59.066666,8.42,-0.367020535,-0.391680915,1
