c1,c2,stim,nparses,ratingcmp,ratingC1,ratingC2,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
ski,bob,skibob,1,35.52,69.279999,24.440001,10.4,-0.287516817,-0.309738865,0
ski,bobs,skibobs,1,47.099998,69.166664,35.233334,10.4,-0.287516817,-0.309738865,0
dogs,body,dogsbody,1,39.192307,48.96154,51.115383,8.59,-0.356676664,-0.378338393,0
gum,boil,gumboil,1,28.40909,44.099998,44.349998,10.7,-0.220929695,-0.261533469,0
gum,boils,gumboils,1,37.5,50.51852,52.962963,10.7,-0.220929695,-0.261533469,0
king,bolt,kingbolt,1,43.666668,46.5,63.208332,5.36,-0.377779361,-0.401226698,0
dead,bolt,deadbolt,1,44.23077,29.115385,65.46154,7.33,-0.364368351,-0.395126906,0
dead,bolts,deadbolts,1,31.84,13,72.68,7.33,-0.364368351,-0.395126906,0
herring,bone,herringbone,1,37.099998,45.625,56.924999,5.36,-0.377779361,-0.401226698,0
red,bone,redbone,1,45.720001,53.720001,77.239998,7.33,-0.364368351,-0.395126906,0
aitch,bone,aitchbone,1,29.148148,40.48148,77.185188,8.2,-0.368110014,-0.390390487,0
lazy,bones,lazybones,1,41.108109,75.459457,33.864864,8.22,-0.240416714,-0.333869389,0
herring,bones,herringbones,1,41.32,48.32,65.080002,5.36,-0.377779361,-0.401226698,0
horn,book,hornbook,1,36.125,39.391304,66.478264,8.42,-0.370885802,-0.395060031,0
stud,book,studbook,1,41.214287,40.42857,72.714287,7.33,-0.364368351,-0.395126906,0
case,book,casebook,1,48.205128,55.564102,84.769234,10.2,-0.311252275,-0.34153833,0
stud,books,studbooks,1,41.5,40.642857,74.60714,7.33,-0.364368351,-0.395126906,0
jib,boom,jibboom,1,24.791666,40,39.75,9,-0.337701718,-0.372805662,0
jack,boot,jackboot,1,28.807692,28.807692,42.384617,6.78,-0.376818783,-0.400374046,0
jack,boots,jackboots,1,34.296295,29.962963,73.111115,6.78,-0.376818783,-0.400374046,0
sly,boots,slyboots,1,32.040001,36.400002,61.599998,8.22,-0.240416714,-0.333869389,0
smooth,bore,smoothbore,1,42.931034,64.551727,49.379311,8.2,-0.368110014,-0.390390487,0
rain,bow,rainbow,1,39.971428,54.705883,37.794117,8.42,-0.370885802,-0.395060031,0
saddle,bow,saddlebow,1,44.148148,62.296295,44.296295,10.2,-0.311252275,-0.34153833,0
rain,bows,rainbows,1,46.047619,66.238098,31.619047,8.42,-0.370885802,-0.395060031,0
juke,box,jukebox,1,49.866665,38.233334,72.466667,10.2,-0.311252275,-0.34153833,0
band,box,bandbox,1,43.395832,44.574467,66.702126,7.33,-0.364368351,-0.395126906,0
soap,box,soapbox,1,46.125,53.974998,65.800003,6.81,-0.376751684,-0.400548104,0
chatter,box,chatterbox,1,46.526318,89.657898,17.473684,9.63,-0.346074991,-0.378024861,0
snuff,box,snuffbox,1,49.136364,41.476189,66.761902,4.32,-0.377952406,-0.401414726,0
deed,box,deedbox,1,49.466667,60.333332,73.26667,7.33,-0.364368351,-0.395126906,0
strong,box,strongbox,1,41.46154,65.307693,72.666664,5.36,-0.377779361,-0.401226698,0
chatter,boxes,chatterboxes,1,34.857143,81.035713,10.785714,9.63,-0.346074991,-0.378024861,0
band,boxes,bandboxes,1,45.777779,45.888889,73.666664,7.33,-0.364368351,-0.395126906,0
juke,boxes,jukeboxes,1,43.923077,42.692307,64.53846,10.2,-0.311252275,-0.34153833,0
bell,boy,bellboy,1,47.142857,41.558823,74.088234,8.6,-0.36915888,-0.394313761,0
pot,boy,potboy,1,43.959999,40.833332,72.833336,8.43,-0.368585006,-0.373494219,0
day,boy,dayboy,1,44.360001,51.68,62.880001,8.22,-0.240416714,-0.333869389,0
low,boy,lowboy,1,29.076923,44.53846,57.576923,6.89,-0.373488544,-0.392107012,0
high,boy,highboy,1,47.666668,47.583332,68.666664,8.2,-0.368110014,-0.390390487,0
bus,boy,busboy,1,40.040001,34.84,69.360001,8.59,-0.356676664,-0.378338393,0
tom,boy,tomboy,1,22.636364,12.068182,50.840908,10.7,-0.220929695,-0.261533469,0
link,boy,linkboy,1,30.32,40.959999,52.560001,6.78,-0.376818783,-0.400374046,0
low,boys,lowboys,1,31.652174,48.260868,67.826088,6.89,-0.373488544,-0.392107012,0
high,boys,highboys,1,41.866665,48.5,70.800003,8.2,-0.368110014,-0.390390487,0
tom,boys,tomboys,1,33.346153,17.307692,55.46154,10.7,-0.220929695,-0.261533469,0
bird,brain,birdbrain,1,48.045456,47.095238,70,7.33,-0.364368351,-0.395126906,0
cane,brake,canebrake,1,31.956522,41.434784,57.260868,10.2,-0.311252275,-0.34153833,0
cane,brakes,canebrakes,1,33.933334,46.633335,58.166668,10.2,-0.311252275,-0.34153833,0
fire,brand,firebrand,1,40.628571,56.685715,57.257141,10.2,-0.311252275,-0.34153833,0
fire,brat,firebrat,1,30.111111,48.51852,32.925926,10.2,-0.311252275,-0.34153833,0
short,bread,shortbread,1,38.891891,17.297297,70.918922,8.43,-0.368585006,-0.373494219,0
bee,bread,beebread,1,30.592592,23.777779,59.111111,10.2,-0.311252275,-0.34153833,0
finger,breadth,fingerbreadth,1,43.384617,62.23077,58.846153,9.63,-0.346074991,-0.378024861,0
hairs,breadth,hairsbreadth,1,39,67.160004,57.799999,8.59,-0.356676664,-0.378338393,0
hands,breadth,handsbreadth,1,42.566666,64.666664,61.5,8.59,-0.356676664,-0.378338393,0
hairs,breadths,hairsbreadths,1,44.400002,62.233334,57.066666,8.59,-0.356676664,-0.378338393,0
gaol,break,gaolbreak,1,38.041668,47.666668,57.791668,8.6,-0.36915888,-0.394313761,0
middle,breaker,middlebreaker,1,49.791668,69.604164,58.104168,10.2,-0.311252275,-0.34153833,0
strike,breaking,strikebreaking,1,47.200001,70.066666,60.200001,10.2,-0.311252275,-0.34153833,0
red,breast,redbreast,1,40.68182,64.340912,52.31818,7.33,-0.364368351,-0.395126906,0
red,breasts,redbreasts,1,47.791668,50.520832,59.479168,7.33,-0.364368351,-0.395126906,0
sweet,briar,sweetbriar,1,28.96875,53.84375,46.03125,8.43,-0.368585006,-0.373494219,0
gold,bricking,goldbricking,1,45.142857,57,59.714287,7.33,-0.364368351,-0.395126906,0
fly,bridge,flybridge,1,35.391304,33.304348,71,8.22,-0.240416714,-0.333869389,0
weigh,bridge,weighbridge,1,39,50.48,61.759998,8.2,-0.368110014,-0.390390487,0
draw,bridge,drawbridge,1,46.349998,28.9,90.175003,6.89,-0.373488544,-0.392107012,0
green,brier,greenbrier,1,41,65.517242,56.965519,8.42,-0.370885802,-0.395060031,0
bull,brier,bullbrier,1,33.916668,53.875,53.083332,8.6,-0.36915888,-0.394313761,0
sweet,brier,sweetbrier,1,38.599998,64.199997,43.119999,8.43,-0.368585006,-0.373494219,0
cat,brier,catbrier,1,38.458332,38.565216,50.217392,8.43,-0.368585006,-0.373494219,0
sweet,briers,sweetbriers,1,35.333332,65.433334,53.900002,8.43,-0.368585006,-0.373494219,0
pawn,broker,pawnbroker,1,44.743591,60.128204,66.307693,8.42,-0.370885802,-0.395060031,0
power,broker,powerbroker,1,49,60.599998,74.566666,9.63,-0.346074991,-0.378024861,0
middle,brow,middlebrow,1,49.325001,71.300003,56.650002,10.2,-0.311252275,-0.34153833,0
high,brow,highbrow,1,47.052631,56.315788,52.421051,8.2,-0.368110014,-0.390390487,0
low,brow,lowbrow,1,41.775002,61.299999,51.775002,6.89,-0.373488544,-0.392107012,0
high,brows,highbrows,1,46.086956,64.260872,46.04348,8.2,-0.368110014,-0.390390487,0
low,brows,lowbrows,1,47.357143,63.259258,60.629631,6.89,-0.373488544,-0.392107012,0
sage,brush,sagebrush,1,47.333332,53.179485,56.948719,10.2,-0.311252275,-0.34153833,0
bush,buck,bushbuck,1,39.799999,47.633335,56.133335,8.2,-0.368110014,-0.390390487,0
gems,buck,gemsbuck,1,26.559999,38.48,38.880001,8.59,-0.356676664,-0.378338393,0
roe,buck,roebuck,1,29.703703,32.884617,49.076923,10.2,-0.311252275,-0.34153833,0
saw,buck,sawbuck,1,36.555557,52.333332,38.851852,6.89,-0.373488544,-0.392107012,0
prong,buck,prongbuck,1,35.034481,42.448277,45.310345,5.36,-0.377779361,-0.401226698,0
water,buck,waterbuck,1,46.291668,66.782608,52.739132,9.63,-0.346074991,-0.378024861,0
spring,buck,springbuck,1,46.68,54.541668,64.041664,5.36,-0.377779361,-0.401226698,0
turn,buckle,turnbuckle,1,38.416668,53.333332,62.833332,8.42,-0.370885802,-0.395060031,0
swash,buckler,swashbuckler,1,39.655174,32.689655,32.068966,8.2,-0.368110014,-0.390390487,0
swash,bucklers,swashbucklers,1,22.040001,27.4,27.24,8.2,-0.368110014,-0.390390487,0
turn,buckles,turnbuckles,1,39.958332,46.375,57.375,8.42,-0.370885802,-0.395060031,0
swash,buckling,swashbuckling,1,25.192308,32.96154,39.384617,8.2,-0.368110014,-0.390390487,0
roe,bucks,roebucks,1,29.75,29.178572,32.714287,10.2,-0.311252275,-0.34153833,0
saw,bucks,sawbucks,1,33.083332,48.166668,37.041668,6.89,-0.373488544,-0.392107012,0
croton,bug,crotonbug,1,33.099998,36.366665,69.800003,8.42,-0.370885802,-0.395060031,0
fire,bug,firebug,1,46.270271,32.918919,80.594597,10.2,-0.311252275,-0.34153833,0
lady,bug,ladybug,1,27.135136,13.513514,94.027023,8.22,-0.240416714,-0.333869389,0
mealy,bug,mealybug,1,46.466667,32.166668,75.166664,8.22,-0.240416714,-0.333869389,0
spittle,bug,spittlebug,1,47.708332,33.791668,86.5,10.2,-0.311252275,-0.34153833,0
doodle,bug,doodlebug,1,33.459461,37.18919,56.756756,10.2,-0.311252275,-0.34153833,0
tumble,bug,tumblebug,1,42.439999,53.400002,78.400002,10.2,-0.311252275,-0.34153833,0
jitter,bug,jitterbug,1,47.133335,51.700001,52.666668,9.63,-0.346074991,-0.378024861,0
shutter,bug,shutterbug,1,41.964287,39.57143,40.892857,9.63,-0.346074991,-0.378024861,0
doodle,bugs,doodlebugs,1,30.4,20.639999,64.720001,10.2,-0.311252275,-0.34153833,0
jitter,bugs,jitterbugs,1,45.035713,58.035713,35.464287,9.63,-0.346074991,-0.378024861,0
mealy,bugs,mealybugs,1,36.041668,35.041668,82.979164,8.22,-0.240416714,-0.333869389,0
shutter,bugs,shutterbugs,1,45.833332,50.166668,69.666664,9.63,-0.346074991,-0.378024861,0
litter,bugs,litterbugs,1,47.07143,66.214287,36.57143,9.63,-0.346074991,-0.378024861,0
stumble,bum,stumblebum,1,30.08,45.799999,27.959999,10.2,-0.311252275,-0.34153833,0
goose,bump,goosebump,1,46.757576,24,89.818184,10.2,-0.311252275,-0.34153833,0
cockle,bur,cocklebur,1,24.961538,38.615383,41.423077,10.2,-0.311252275,-0.34153833,0
sand,bur,sandbur,1,49.310345,61.586208,44.379311,7.33,-0.364368351,-0.395126906,0
butter,bur,butterbur,1,36.227272,59.5,32.636364,9.63,-0.346074991,-0.378024861,0
side,burns,sideburns,1,30.333334,74.051285,18.641026,10.2,-0.311252275,-0.34153833,0
cockle,burr,cockleburr,1,29.733334,33.366665,40.566666,10.2,-0.311252275,-0.34153833,0
cloud,burst,cloudburst,1,48.53846,70.692307,53,7.33,-0.364368351,-0.395126906,0
flannel,bush,flannelbush,1,42.466667,35.266666,75.76667,8.6,-0.36915888,-0.394313761,0
lawyer,bush,lawyerbush,1,30.666666,31.333334,54.366665,9.63,-0.346074991,-0.378024861,0
silver,bush,silverbush,1,48.727272,56.272728,81.78788,9.63,-0.346074991,-0.378024861,0
skunk,bush,skunkbush,1,45.785713,43.964287,66.10714,6.78,-0.376818783,-0.400374046,0
shad,bush,shadbush,1,38,39.523811,72.285713,7.33,-0.364368351,-0.395126906,0
match,bush,matchbush,1,37.5,47.153847,61.53846,8.2,-0.368110014,-0.390390487,0
salt,bush,saltbush,1,39.71875,46.8125,53.78125,8.43,-0.368585006,-0.373494219,0
stagger,bush,staggerbush,1,35.909092,38.121212,77.36364,9.63,-0.346074991,-0.378024861,0
pucker,bush,puckerbush,1,39.700001,40.5,72.333336,9.63,-0.346074991,-0.378024861,0
squaw,bush,squawbush,1,40.32143,34.57143,76.64286,6.89,-0.373488544,-0.392107012,0
spice,bush,spicebush,1,49.304348,66.409088,73.954544,10.2,-0.311252275,-0.34153833,0
fetter,bush,fetterbush,1,36.954544,44.545456,73.090912,9.63,-0.346074991,-0.378024861,0
sod,buster,sodbuster,1,38.214287,69.571426,43.17857,7.33,-0.364368351,-0.395126906,0
block,buster,blockbuster,1,34.157894,23.842106,33.684212,6.78,-0.376818783,-0.400374046,0
bronco,buster,broncobuster,1,33.75,41.978722,53.021278,10.6,-0.162251449,-0.232585909,0
block,busters,blockbusters,1,37.807693,22.76923,31.461538,6.78,-0.376818783,-0.400374046,0
bronco,busters,broncobusters,1,45.166668,56.666668,50.458332,10.6,-0.162251449,-0.232585909,0
scuttle,butt,scuttlebutt,1,37.111111,47.576923,36.307693,10.2,-0.311252275,-0.34153833,0
flap,cake,flapcake,1,46.033333,32.200001,77.066666,5.74,-0.376672224,-0.397343159,0
hoe,cake,hoecake,1,27.233334,31.1,57.166668,12.4,0.199469717,0.227640348,0
johnny,cake,johnnycake,1,23.125,21.666666,52.375,8.48,-0.364002837,-0.394879905,0
short,cake,shortcake,1,46,28.470589,84.294121,9.81,-0.24436144,-0.178650708,0
ash,cake,ashcake,1,30.52,37.959999,59.360001,6.35,-0.377774064,-0.401183756,0
johnny,cakes,johnnycakes,1,31.208334,15.875,72.375,8.48,-0.364002837,-0.394879905,0
hoe,cakes,hoecakes,1,33.17857,29.428572,71.35714,12.4,0.199469717,0.227640348,0
foot,candle,footcandle,1,38.46154,36.423077,64.692307,9.81,-0.24436144,-0.178650708,0
can,cans,cancans,1,29.642857,20.214285,25.142857,12.2,0.04158178,-0.001319422,0
sky,cap,skycap,1,42.880001,63.400002,49.560001,8.48,-0.364002837,-0.394879905,0
mad,cap,madcap,1,31.228571,40.941177,45.705883,7.73,-0.374533879,-0.396349544,0
fools,cap,foolscap,1,38.16,56.200001,47.080002,11.1,-0.172157409,-0.206704163,0
mob,cap,mobcap,1,30.333334,37.515152,64.545456,6.57,-0.377442099,-0.401101194,0
waxy,cap,waxycap,1,49.208332,58.95652,63.695652,8.48,-0.364002837,-0.394879905,0
lands,caper,landscaper,1,34.761906,69.476189,32.666668,11.1,-0.172157409,-0.206704163,0
lands,capes,landscapes,1,27.535715,74,10.5,11.1,-0.172157409,-0.206704163,0
mad,caps,madcaps,1,33.5,45.346153,55.5,7.73,-0.374533879,-0.396349544,0
sky,caps,skycaps,1,46.047619,62.238094,42.666668,8.48,-0.364002837,-0.394879905,0
flat,cars,flatcars,1,49.400002,54.48,84.559998,9.81,-0.24436144,-0.178650708,0
crank,case,crankcase,1,35.48,49,53.84,4.55,-0.378224335,-0.401384838,0
brief,case,briefcase,1,44.457142,29.457144,77.171425,4.78,-0.377486244,-0.401430528,0
lower,case,lowercase,1,44.653847,62.692307,38.73077,11.2,-0.280552627,-0.301024893,0
nut,case,nutcase,1,24.972973,20.027027,27.675676,9.81,-0.24436144,-0.178650708,0
crank,cases,crankcases,1,31.954546,47.714287,68.095238,4.55,-0.378224335,-0.401384838,0
brief,cases,briefcases,1,47.037037,39.962963,84.59259,4.78,-0.377486244,-0.401430528,0
nut,cases,nutcases,1,47.833332,34.083332,45.166668,9.81,-0.24436144,-0.178650708,0
broad,cast,broadcast,1,49.085712,61.14706,50.058823,7.73,-0.374533879,-0.396349544,0
worm,cast,wormcast,1,38.766666,51.900002,45.700001,5.82,-0.376589233,-0.401295634,0
broad,caster,broadcaster,1,45.866665,50.400002,50.866665,7.73,-0.374533879,-0.396349544,0
broad,casters,broadcasters,1,49.966667,48.933334,52,7.73,-0.374533879,-0.396349544,0
hell,cat,hellcat,1,38.75,36.474998,60,8.44,-0.35349475,-0.38751419,0
tom,cat,tomcat,1,44.052631,16.263159,79.894737,5.82,-0.376589233,-0.401295634,0
bob,cat,bobcat,1,39.157894,11.921053,70.421051,6.57,-0.377442099,-0.401101194,0
pole,cat,polecat,1,41.099998,34.666668,43.733334,12.4,0.199469717,0.227640348,0
mud,cat,mudcat,1,39.599998,38.560001,57.639999,7.73,-0.374533879,-0.396349544,0
copy,cat,copycat,1,42.424999,87.800003,14.25,8.48,-0.364002837,-0.394879905,0
summer,caters,summercaters,1,36.484848,56.121212,59.969696,11.2,-0.280552627,-0.301024893,0
pole,cats,polecats,1,28.959999,39,56.959999,12.4,0.199469717,0.227640348,0
tom,cats,tomcats,1,40.555557,12.296296,77.555557,5.82,-0.376589233,-0.401295634,0
hell,cats,hellcats,1,40.639999,48.360001,43.759998,8.44,-0.35349475,-0.38751419,0
bob,cats,bobcats,1,40.608696,16.130434,64.173912,6.57,-0.377442099,-0.401101194,0
plain,chant,plainchant,1,26.153847,45.346153,48.76923,12.2,0.04158178,-0.001319422,0
steeple,chase,steeplechase,1,32.027027,52.783783,46.891891,12.4,0.199469717,0.227640348,0
steeple,chaser,steeplechaser,1,45.919998,57.439999,51.959999,12.4,0.199469717,0.227640348,0
chit,chat,chitchat,1,48.392857,24.357143,78.14286,9.81,-0.24436144,-0.178650708,0
stone,chat,stonechat,1,32.916668,35.666668,50.916668,12.4,0.199469717,0.227640348,0
back,chat,backchat,1,37.48,43.400002,62.639999,4.55,-0.378224335,-0.401384838,0
whin,chat,whinchat,1,29.533333,33.433334,52.066666,12.2,0.04158178,-0.001319422,0
chit,chats,chitchats,1,44.560001,38.040001,76.199997,9.81,-0.24436144,-0.178650708,0
wind,cheater,windcheater,1,43.958332,53.541668,54.666668,7.73,-0.374533879,-0.396349544,0
wind,cheaters,windcheaters,1,35.6875,49.553192,46.723404,7.73,-0.374533879,-0.396349544,0
head,cheese,headcheese,1,30.205128,38.974358,51.128204,7.73,-0.374533879,-0.396349544,0
choke,cherries,chokecherries,1,42.904762,24.190475,74.14286,12.4,0.199469717,0.227640348,0
choke,cherry,chokecherry,1,41.964287,34.714287,73.464287,12.4,0.199469717,0.227640348,0
pea,chick,peachick,1,34.185184,60.370369,38.444443,12.2,0.431433401,0.486172681,0
necker,chief,neckerchief,1,24.114286,44.371429,28.942858,11.2,-0.280552627,-0.301024893,0
necker,chiefs,neckerchiefs,1,41.931034,50.344826,48.827587,11.2,-0.280552627,-0.301024893,0
god,child,godchild,1,33.729729,25.243244,87.918922,7.73,-0.374533879,-0.396349544,0
step,child,stepchild,1,42.424999,22.549999,88.75,5.74,-0.376672224,-0.397343159,0
grand,child,grandchild,1,45.650002,30.625,86.25,7.73,-0.374533879,-0.396349544,0
god,children,godchildren,1,45.962963,37.814816,73.296295,7.73,-0.374533879,-0.396349544,0
radio,chlorine,radiochlorine,1,44.42857,45.642857,66,11.2,-0.184809139,-0.21938332,0
sun,choke,sunchoke,1,28.892857,59.07143,37.857143,12.2,0.04158178,-0.001319422,0
hog,choker,hogchoker,1,44.633335,59.033333,52,3.58,-0.378406209,-0.401474043,0
rock,chuck,rockchuck,1,40.833332,58.533333,46.799999,4.55,-0.378224335,-0.401384838,0
wood,chucks,woodchucks,1,42.035713,72.321426,33.75,7.73,-0.374533879,-0.396349544,0
quit,claim,quitclaim,1,42.964287,55.857143,62.642857,9.81,-0.24436144,-0.178650708,0
pipe,clay,pipeclay,1,49.51852,59.074074,60.48148,12.4,0.199469717,0.227640348,0
broad,cloth,broadcloth,1,43.857143,52.735294,73.735291,7.73,-0.374533879,-0.396349544,0
terry,cloth,terrycloth,1,30.142857,20.088236,74.264709,8.48,-0.364002837,-0.394879905,0
cheese,cloth,cheesecloth,1,43.295456,44.045456,73.954544,12.4,0.199469717,0.227640348,0
cere,cloth,cerecloth,1,31.766666,34.466667,77.033333,12.4,0.199469717,0.227640348,0
breech,cloth,breechcloth,1,44.729168,41.531914,77.595741,6.35,-0.377774064,-0.401183756,0
breech,clout,breechclout,1,28.038462,40.653847,40.807693,6.35,-0.377774064,-0.401183756,0
stage,coach,stagecoach,1,42.75,41.099998,58.549999,12.4,0.199469717,0.227640348,0
photo,coagulator,photocoagulator,1,48.689655,70.551727,58.931034,11.2,-0.184809139,-0.21938332,0
pea,coat,peacoat,1,34.115383,27.461538,60.03846,12.2,0.431433401,0.486172681,0
turn,coats,turncoats,1,41.666668,38.291668,71.854164,12.2,0.04158178,-0.001319422,0
great,coats,greatcoats,1,46.31818,39.549999,81.25,9.81,-0.24436144,-0.178650708,0
turn,cock,turncock,1,29.125,43.291668,38.875,12.2,0.04158178,-0.001319422,0
hay,cock,haycock,1,34.439999,44.080002,40.959999,8.48,-0.364002837,-0.394879905,0
black,cock,blackcock,1,41.346153,71.07692,50.73077,4.55,-0.378224335,-0.401384838,0
moor,cock,moorcock,1,37.625,42.666668,43.5,11.2,-0.280552627,-0.301024893,0
ball,cock,ballcock,1,36.476189,55.619049,29.952381,8.44,-0.35349475,-0.38751419,0
pea,cock,peacock,1,32.733334,7.7666669,23.6,12.2,0.431433401,0.486172681,0
game,cock,gamecock,1,40.766666,60.033333,41.966667,12.4,0.199469717,0.227640348,0
wood,cock,woodcock,1,43.344826,59.620689,24.586206,7.73,-0.374533879,-0.396349544,0
shuttle,cock,shuttlecock,1,30.241379,50.32143,14.785714,12.4,0.199469717,0.227640348,0
weather,cock,weathercock,1,40.666668,68,33.666668,11.2,-0.280552627,-0.301024893,0
pea,cocks,peacocks,1,26.266666,6.9000001,25.299999,12.2,0.431433401,0.486172681,0
wood,cocks,woodcocks,1,35.625,66.166664,38.375,7.73,-0.374533879,-0.396349544,0
hay,cocks,haycocks,1,40.458332,55,38.791668,8.48,-0.364002837,-0.394879905,0
pet,cocks,petcocks,1,25.136364,50.57143,35.285713,9.81,-0.24436144,-0.178650708,0
game,cocks,gamecocks,1,41.629631,53.037037,31.592592,12.4,0.199469717,0.227640348,0
stop,cocks,stopcocks,1,40.476189,73.571426,25,5.74,-0.376672224,-0.397343159,0
ling,cod,lingcod,1,33.625,29.234043,66.085106,3.58,-0.378406209,-0.401474043,0
molly,coddle,mollycoddle,1,37.333332,30.833334,55.700001,8.48,-0.364002837,-0.394879905,0
molly,coddler,mollycoddler,1,25.299999,32.366665,48.700001,8.48,-0.364002837,-0.394879905,0
molly,coddles,mollycoddles,1,20.678572,23.285715,35.82143,8.48,-0.364002837,-0.394879905,0
cox,comb,coxcomb,1,26.592592,26.423077,41,9.11,-0.312045105,-0.346181652,0
curry,comb,currycomb,1,29.299999,35.599998,47.766666,8.48,-0.364002837,-0.394879905,0
cocks,comb,cockscomb,1,30.379311,27.724138,32.724136,11.1,-0.172157409,-0.206704163,0
beach,comber,beachcomber,1,42.18182,82.227272,42.81818,6.35,-0.377774064,-0.401183756,0
curry,combs,currycombs,1,34.604168,38.319149,45.021278,8.48,-0.364002837,-0.394879905,0
cox,combs,coxcombs,1,27.700001,36.866665,46.033333,9.11,-0.312045105,-0.346181652,0
broom,corn,broomcorn,1,42.413792,46.896553,52.827587,5.82,-0.376589233,-0.401295634,0
barley,corn,barleycorn,1,45.76923,64.820511,66.769234,8.48,-0.364002837,-0.394879905,0
